STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,TERRITORIAL_LEVEL,Territorial level,REF_AREA,Reference area,TERRITORIAL_TYPE,Territorial typology,MEASURE,Measure,RET_PERIOD,Return period,HEAT_STRESS,Heat stress threshold,PM_CONCENTRATION,PM concentration level,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,COUNTRY,Country,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DEA31,Bottrop Kreisfreie Stadt,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2021,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DEA31,Bottrop Kreisfreie Stadt,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2017,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DEA31,Bottrop Kreisfreie Stadt,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2018,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DEA31,Bottrop Kreisfreie Stadt,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2019,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,US018,"Billings, MT",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2019,,0.058,,USA,United States,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,US018,"Billings, MT",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2020,,0.389,,USA,United States,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,US018,"Billings, MT",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2021,,0.725,,USA,United States,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,US018,"Billings, MT",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2017,,0.954,,USA,United States,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,CA4608,"Division 8, MB",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2020,,0.461,,CAN,Canada,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,CA4608,"Division 8, MB",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2021,,0.15,,CAN,Canada,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,CA4608,"Division 8, MB",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2017,,0.262,,CAN,Canada,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,CA4608,"Division 8, MB",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2018,,0.327,,CAN,Canada,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,CH054,Appenzell Innerrhoden,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2018,,0,,CHE,Switzerland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,CH054,Appenzell Innerrhoden,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2019,,0,,CHE,Switzerland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,CH054,Appenzell Innerrhoden,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2020,,0,,CHE,Switzerland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,CH054,Appenzell Innerrhoden,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2021,,0,,CHE,Switzerland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,BG315,Lovech,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2018,,0.056,,BGR,Bulgaria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,BG315,Lovech,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2019,,1.077,,BGR,Bulgaria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,BG315,Lovech,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2020,,0.042,,BGR,Bulgaria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,BG315,Lovech,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2021,,0.042,,BGR,Bulgaria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DE257,Erlangen-Höchstadt,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2020,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DE257,Erlangen-Höchstadt,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2021,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DE257,Erlangen-Höchstadt,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2017,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DE257,Erlangen-Höchstadt,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2018,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,ME24R4,"San Luis Potosi, R4",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2018,,0.021,,MEX,Mexico,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,ME24R4,"San Luis Potosi, R4",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2019,,0.037,,MEX,Mexico,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,ME24R4,"San Luis Potosi, R4",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2020,,0.008,,MEX,Mexico,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,ME24R4,"San Luis Potosi, R4",_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2021,,0.318,,MEX,Mexico,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DE94D,Oldenburg Landkreis,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2019,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DE94D,Oldenburg Landkreis,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2020,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DE94D,Oldenburg Landkreis,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2021,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,DE94D,Oldenburg Landkreis,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2017,,0,,DEU,Germany,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,UKJ36,Central Hampshire,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2018,,0,,GBR,United Kingdom,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM(1.0),Climate hasard statistics - Regions,I,A,Annual,TL3,TL3,UKJ36,Central Hampshire,_Z,Not applicable,FIRE_LAND_EXP,Land exposure to wildfires,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PT_LAR,Percentage of land area,2019,,0,,GBR,United Kingdom,A,Normal value,0,Units,1,One
